Image,Book Number,Slope Q1,R2 Q1,Slope Q2,R2 Q2,Slope Q3,R2 Q3,Slope Q4,R2 Q4,Slope Whole,R2 Whole
images/filigrees/Corale 19/Chp 19 - 102v.png,19,-0.04269147950434566,0.26071687437306296,-0.053222012040013394,0.3024244452385704,-0.07661418064653672,0.38236316921703184,-0.08460684023304108,0.40177655836447307,-0.12542573818724775,0.5187155800359174
images/filigrees/Corale 19/Chp 19 - 0.88v.png,19,-0.08267643685957814,0.39614889774012324,-0.04729184123379393,0.27919477557376937,-0.07284329750387736,0.36084859950891335,-0.05683447405062238,0.31839817460429337,-0.12274058420507067,0.521137609516524
images/filigrees/Corale 19/Chp 19 - .084r.png,19,-0.048885056706124405,0.28692393391174087,-0.05344956937646283,0.30423061621619135,-0.05087779159068018,0.293422932385773,-0.05906062954032531,0.3208312843561461,-0.12210107431761896,0.5109645329572057
images/filigrees/Corale 19/C19-102r-O-interlicked-2-cropped.jpg,19,-0.954096129610046,0.9629880194505832,-0.9723810317969632,0.966741917756559,-0.9052763182450528,0.9596040108161,-0.9655984726737291,0.9622084053828199,-1.1984287637872524,0.9417794732762632
images/filigrees/Corale 19/C19-86r-croppedP.jpg,19,-0.4666214545567936,0.8754837833563375,-0.44186785284917207,0.8605850072162474,-0.4608414564702622,0.8714720711701164,-0.471219282652805,0.8907547700546615,-0.6490194085053123,0.9344232709025808
images/filigrees/Corale 19/Chp 19 - 101v.png,19,-0.07904003550344345,0.3910608176852134,-0.07416075306063459,0.3514259804520925,-0.07021284735101538,0.36070624298055975,-0.07904993576989822,0.39110050268469515,-0.13603068974302993,0.5457313188124077
images/filigrees/Corale 19/C19-110v-H filigree-cropped.jpg,19,-0.6904861949012909,0.9391293565409083,-0.6647869190043572,0.9166892899584234,-0.6782443235865676,0.930345354504225,-0.6636032454092641,0.9117354023923804,-0.9449167296427617,0.9005476240260277
images/filigrees/Corale 19/Chp 19 - .086v.png,19,-0.05983402876973921,0.32968596323308746,-0.046028607902154885,0.2766600248103472,-0.055686858594210076,0.31103037020660035,-0.0396055236705197,0.24886779793938796,-0.10901218568004079,0.48748507410026687
images/filigrees/Corale 19/C19-37v-38r-cropped.jpg,19,-0.4251183821774446,0.8270537875169744,-0.42098347405295033,0.8237721813160053,-0.3691480553365489,0.8040215653579044,-0.4215271534288897,0.8203993427124009,-0.5752085808869577,0.9223298768904051
images/filigrees/Corale 19/C19-85r-2-cropped.jpg,19,-0.6966561526002388,0.9482364460314592,-0.7068379869350728,0.9494254099112057,-0.7004212634261802,0.9494958381686084,-0.6972757856450192,0.9430413510690427,-0.91516389057438,0.9430405881904655
